id,date,TA,DP,WC,RH,PA,PR,PR1H,PR24H,SR_1M,SR_1D,SR_45_1M,SR_45_1D,SD_1H,SD_1D,SD_45_1H,SD_45_1D
1,2021-12-13 09:51:03+00:00,-3.2,-3.5,0,98,753.6,0,0,0,24,6,22,5,18660,106621,15723,88713
2,2021-12-13 09:51:19+00:00,-3.2,-3.5,0,98,753.6,0,0,0,24,6,22,5,18680,106205,15733,88345
3,2021-12-13 09:51:33+00:00,-3.2,-3.5,0,98,753.6,0,0,0,24,6,22,5,18680,106205,15733,88345
4,2021-12-13 09:51:48+00:00,-3.2,-3.5,0,98,753.6,0,0,0,24,6,22,5,18680,106205,15733,88345
5,2021-12-13 09:52:03+00:00,-3.2,-3.5,0,98,753.6,0,0,0,24,6,22,5,18680,106205,15733,88345
6,2021-12-13 09:52:19+00:00,-3.2,-3.5,0,98,753.6,0,0,0,24,6,22,5,18697,105751,15748,87946
7,2021-12-13 09:52:33+00:00,-3.2,-3.5,0,98,753.6,0,0,0,24,6,22,5,18697,105751,15748,87946
8,2021-12-13 09:52:48+00:00,-3.2,-3.5,0,98,753.6,0,0,0,24,6,22,5,18697,105751,15748,87946
9,2021-12-13 09:53:19+00:00,-3.2,-3.6,0,97,753.6,0,0,0,24,6,22,5,18737,105284,15782,87542
10,2021-12-13 09:53:33+00:00,-3.2,-3.6,0,97,753.6,0,0,0,24,6,22,5,18737,105284,15782,87542
11,2021-12-13 09:53:48+00:00,-3.2,-3.6,0,97,753.6,0,0,0,24,6,22,5,18737,105284,15782,87542
12,2021-12-13 09:54:03+00:00,-3.2,-3.6,0,97,753.6,0,0,0,24,6,22,5,18737,105284,15782,87542
13,2021-12-13 09:54:19+00:00,-3.2,-3.6,0,97,753.6,0,0,0,25,6,23,5,18793,104820,15828,87138
14,2021-12-13 09:54:33+00:00,-3.2,-3.6,0,97,753.6,0,0,0,25,6,23,5,18793,104820,15828,87138
15,2021-12-13 09:54:48+00:00,-3.2,-3.6,0,97,753.6,0,0,0,25,6,23,5,18793,104820,15828,87138
16,2021-12-13 09:55:03+00:00,-3.1,-3.6,0,98,753.5,0,0,0,25,6,23,5,18793,104820,15828,87138
17,2021-12-13 09:55:19+00:00,-3.1,-3.4,0,98,753.5,0,0,0,25,6,23,5,18860,104378,15882,86753
18,2021-12-13 09:55:33+00:00,-3.1,-3.4,0,98,753.5,0,0,0,25,6,23,5,18860,104378,15882,86753
19,2021-12-13 09:55:48+00:00,-3.1,-3.4,0,98,753.5,0,0,0,25,6,23,5,18860,104378,15882,86753
20,2021-12-13 09:56:03+00:00,-3.1,-3.4,0,98,753.5,0,0,0,25,6,23,5,18860,104378,15882,86753
21,2021-12-13 09:56:19+00:00,-3.1,-3.4,0,98,753.5,0,0,0,27,6,24,5,18941,103946,15947,86376
22,2021-12-13 09:56:33+00:00,-3.1,-3.4,0,98,753.5,0,0,0,27,6,24,5,18941,103946,15947,86376
23,2021-12-13 09:56:48+00:00,-3.1,-3.4,0,98,753.5,0,0,0,27,6,24,5,18941,103946,15947,86376
24,2021-12-13 09:57:03+00:00,-3.1,-3.4,0,98,753.5,0,0,0,27,6,24,5,18941,103946,15947,86376
25,2021-12-13 09:57:19+00:00,-3.1,-3.4,0,98,753.5,0,0,0,27,6,25,5,19030,103509,16021,85995
26,2021-12-13 09:57:33+00:00,-3.1,-3.4,0,98,753.5,0,0,0,27,6,25,5,19030,103509,16021,85995
27,2021-12-13 09:57:48+00:00,-3.1,-3.4,0,98,753.5,0,0,0,27,6,25,5,19030,103509,16021,85995
28,2021-12-13 09:58:03+00:00,-3.1,-3.4,0,98,753.5,0,0,0,27,6,25,5,19030,103509,16021,85995
29,2021-12-13 09:58:19+00:00,-3.1,-3.4,0,98,753.5,0,0,0,28,6,25,5,19129,103099,16101,85637
30,2021-12-13 09:58:33+00:00,-3.1,-3.4,0,98,753.5,0,0,0,28,6,25,5,19129,103099,16101,85637
31,2021-12-13 09:58:48+00:00,-3.1,-3.4,0,98,753.5,0,0,0,28,6,25,5,19129,103099,16101,85637
32,2021-12-13 09:59:03+00:00,-3.1,-3.4,0,98,753.6,0,0,0,28,6,25,5,19129,103099,16101,85637
33,2021-12-13 09:59:19+00:00,-3.1,-3.4,0,98,753.6,0,0,0,28,5,25,5,19227,102722,16181,85306
34,2021-12-13 09:59:33+00:00,-3.1,-3.4,0,98,753.6,0,0,0,28,5,25,5,19227,102722,16181,85306
35,2021-12-13 09:59:48+00:00,-3.1,-3.4,0,98,753.6,0,0,0,28,5,25,5,19227,102722,16181,85306
36,2021-12-13 10:00:03+00:00,-3.1,-3.4,0,98,753.6,0,0,0,28,5,25,5,19227,102722,16181,85306
37,2021-12-13 10:00:19+00:00,-3.1,-3.4,0,98,753.6,0,0,0,28,5,25,5,19332,102354,16265,84986
38,2021-12-13 10:00:33+00:00,-3.1,-3.4,0,98,753.6,0,0,0,28,5,25,5,19332,102354,16265,84986
39,2021-12-13 10:00:48+00:00,-3.1,-3.4,0,98,753.6,0,0,0,28,5,25,5,19332,102354,16265,84986
40,2021-12-13 10:01:03+00:00,-3.1,-3.4,0,98,753.6,0,0,0,28,5,25,5,19332,102354,16265,84986
41,2021-12-13 10:01:19+00:00,-3.1,-3.4,0,98,753.6,0,0,0,28,5,25,5,19424,101989,16336,84664
42,2021-12-13 10:01:33+00:00,-3.1,-3.4,0,98,753.6,0,0,0,28,5,25,5,19424,101989,16336,84664
43,2021-12-13 10:01:48+00:00,-3.1,-3.4,0,98,753.6,0,0,0,28,5,25,5,19424,101989,16336,84664
44,2021-12-13 10:02:03+00:00,-3.1,-3.4,0,98,753.6,0,0,0,28,5,25,5,19424,101989,16336,84664
45,2021-12-13 10:02:19+00:00,-3.1,-3.4,0,98,753.6,0,0,0,27,5,24,5,19497,101631,16396,84353
46,2021-12-13 10:02:33+00:00,-3.1,-3.4,0,98,753.6,0,0,0,27,5,24,5,19497,101631,16396,84353
47,2021-12-13 10:02:48+00:00,-3.1,-3.4,0,98,753.6,0,0,0,27,5,24,5,19497,101631,16396,84353
48,2021-12-13 10:03:03+00:00,-3.1,-3.4,0,98,753.6,0,0,0,27,5,24,5,19497,101631,16396,84353
49,2021-12-13 10:03:19+00:00,-3.1,-3.4,0,98,753.6,0,0,0,27,5,24,5,19580,101320,16462,84080
50,2021-12-13 10:03:33+00:00,-3.1,-3.4,0,98,753.6,0,0,0,27,5,24,5,19580,101320,16462,84080
51,2021-12-13 10:03:48+00:00,-3.1,-3.4,0,98,753.6,0,0,0,27,5,24,5,19580,101320,16462,84080
52,2021-12-13 10:04:03+00:00,-3.1,-3.4,0,99,753.6,0,0,0,27,5,24,5,19580,101320,16462,84080
53,2021-12-13 10:04:19+00:00,-3.1,-3.3,0,99,753.6,0,0,0,26,5,24,5,19650,101036,16518,83835
54,2021-12-13 10:04:33+00:00,-3.1,-3.3,0,99,753.6,0,0,0,26,5,24,5,19650,101036,16518,83835
55,2021-12-13 10:04:48+00:00,-3.1,-3.3,0,99,753.6,0,0,0,26,5,24,5,19650,101036,16518,83835
56,2021-12-13 10:05:03+00:00,-3,-3.3,0,98,753.6,0,0,0,26,5,24,5,19650,101036,16518,83835
57,2021-12-13 10:05:19+00:00,-3,-3.3,0,98,753.6,0,0,0,27,5,24,5,19721,100794,16577,83621
58,2021-12-13 10:05:33+00:00,-3,-3.3,0,98,753.6,0,0,0,27,5,24,5,19721,100794,16577,83621
59,2021-12-13 10:05:48+00:00,-3,-3.3,0,98,753.6,0,0,0,27,5,24,5,19721,100794,16577,83621
60,2021-12-13 10:06:03+00:00,-3,-3.3,0,97,753.6,0,0,0,27,5,24,5,19721,100794,16577,83621
61,2021-12-13 10:06:19+00:00,-3,-3.4,0,97,753.6,0,0,0,27,5,24,5,19795,100559,16639,83408
62,2021-12-13 10:06:33+00:00,-3,-3.4,0,97,753.6,0,0,0,27,5,24,5,19795,100559,16639,83408
63,2021-12-13 10:06:48+00:00,-3,-3.4,0,97,753.6,0,0,0,27,5,24,5,19795,100559,16639,83408
64,2021-12-13 10:07:03+00:00,-3,-3.4,0,97,753.5,0,0,0,27,5,24,5,19795,100559,16639,83408
65,2021-12-13 10:07:20+00:00,-3,-3.4,0,97,753.5,0,0,0,26,5,24,5,19872,100299,16702,83174
66,2021-12-13 10:07:34+00:00,-3,-3.4,0,97,753.5,0,0,0,26,5,24,5,19872,100299,16702,83174
67,2021-12-13 10:07:49+00:00,-3,-3.4,0,97,753.5,0,0,0,26,5,24,5,19872,100299,16702,83174
68,2021-12-13 10:08:04+00:00,-3,-3.4,0,97,753.6,0,0,0,26,5,24,5,19872,100299,16702,83174
69,2021-12-13 10:08:20+00:00,-3,-3.4,0,97,753.6,0,0,0,25,5,23,5,19941,99995,16754,82904
70,2021-12-13 10:08:34+00:00,-3,-3.4,0,97,753.6,0,0,0,25,5,23,5,19941,99995,16754,82904
71,2021-12-13 10:08:49+00:00,-3,-3.4,0,97,753.6,0,0,0,25,5,23,5,19941,99995,16754,82904
72,2021-12-13 10:09:04+00:00,-3,-3.4,0,97,753.5,0,0,0,25,5,23,5,19941,99995,16754,82904
73,2021-12-13 10:09:20+00:00,-3,-3.5,0,97,753.5,0,0,0,24,5,22,5,20002,99638,16800,82587
74,2021-12-13 10:09:34+00:00,-3,-3.5,0,97,753.5,0,0,0,24,5,22,5,20002,99638,16800,82587
75,2021-12-13 10:09:49+00:00,-3,-3.5,0,97,753.5,0,0,0,24,5,22,5,20002,99638,16800,82587
76,2021-12-13 10:10:04+00:00,-3,-3.5,0,96,753.5,0,0,0,24,5,22,5,20002,99638,16800,82587
77,2021-12-13 10:10:20+00:00,-3,-3.5,0,96,753.5,0,0,0,23,5,21,5,20051,99245,16836,82248
78,2021-12-13 10:10:34+00:00,-3,-3.5,0,96,753.5,0,0,0,23,5,21,5,20051,99245,16836,82248
79,2021-12-13 10:10:49+00:00,-3,-3.5,0,96,753.5,0,0,0,23,5,21,5,20051,99245,16836,82248
80,2021-12-13 10:11:04+00:00,-3,-3.5,0,96,753.5,0,0,0,23,5,21,5,20051,99245,16836,82248
81,2021-12-13 10:11:20+00:00,-3,-3.5,0,96,753.5,0,0,0,23,5,20,5,20086,98876,16861,81927
82,2021-12-13 10:19:49+00:00,-3.1,-3.4,0,98,753.5,0,0,0,19,5,17,5,20049,96164,16797,79553
83,2021-12-13 10:20:04+00:00,-3.1,-3.4,0,97,753.5,0,0,0,19,5,17,5,20049,96164,16797,79553
84,2021-12-13 10:20:20+00:00,-3.1,-3.5,0,97,753.5,0,0,0,19,5,17,5,19985,95874,16743,79300
85,2021-12-13 10:20:34+00:00,-3.1,-3.5,0,97,753.5,0,0,0,19,5,17,5,19985,95874,16743,79300
86,2021-12-13 10:20:49+00:00,-3.1,-3.5,0,97,753.5,0,0,0,19,5,17,5,19985,95874,16743,79300
87,2021-12-13 10:21:04+00:00,-3,-3.5,0,97,753.5,0,0,0,19,5,17,5,19985,95874,16743,79300
88,2021-12-13 10:21:20+00:00,-3,-3.4,0,97,753.5,0,0,0,19,5,17,5,19918,95613,16682,79073
89,2021-12-13 10:21:34+00:00,-3,-3.4,0,97,753.5,0,0,0,19,5,17,5,19918,95613,16682,79073
90,2021-12-13 10:21:49+00:00,-3,-3.4,0,97,753.5,0,0,0,19,5,17,5,19918,95613,16682,79073
91,2021-12-13 10:22:04+00:00,-3,-3.4,0,97,753.5,0,0,0,19,5,17,5,19918,95613,16682,79073
92,2021-12-13 10:22:20+00:00,-3,-3.4,0,97,753.5,0,0,0,18,5,16,5,19833,95379,16604,78867
93,2021-12-13 10:22:34+00:00,-3,-3.4,0,97,753.5,0,0,0,18,5,16,5,19833,95379,16604,78867
94,2021-12-13 10:22:49+00:00,-3,-3.4,0,97,753.5,0,0,0,18,5,16,5,19833,95379,16604,78867
95,2021-12-13 10:23:04+00:00,-3,-3.4,0,97,753.5,0,0,0,18,5,16,5,19833,95379,16604,78867
96,2021-12-13 10:23:20+00:00,-3,-3.4,0,97,753.5,0,0,0,17,5,15,5,19727,95146,16511,78667
97,2021-12-13 10:23:34+00:00,-3,-3.4,0,97,753.5,0,0,0,17,5,15,5,19727,95146,16511,78667
98,2021-12-13 10:23:49+00:00,-3,-3.4,0,97,753.5,0,0,0,17,5,15,5,19727,95146,16511,78667
99,2021-12-13 10:24:04+00:00,-3,-3.4,0,97,753.5,0,0,0,17,5,15,5,19727,95146,16511,78667
100,2021-12-13 10:24:20+00:00,-3,-3.4,0,97,753.5,0,0,0,17,5,15,5,19617,94921,16418,78474
101,2021-12-13 10:24:34+00:00,-3,-3.4,0,97,753.5,0,0,0,17,5,15,5,19617,94921,16418,78474
102,2021-12-13 10:24:49+00:00,-3,-3.4,0,97,753.5,0,0,0,17,5,15,5,19617,94921,16418,78474
103,2021-12-13 10:25:04+00:00,-3,-3.4,0,97,753.5,0,0,0,17,5,15,5,19617,94921,16418,78474
104,2021-12-13 10:25:20+00:00,-3,-3.4,0,97,753.5,0,0,0,17,5,15,5,19502,94721,16317,78302
105,2021-12-13 10:25:34+00:00,-3,-3.4,0,97,753.5,0,0,0,17,5,15,5,19502,94721,16317,78302
106,2021-12-13 10:25:49+00:00,-3,-3.4,0,97,753.5,0,0,0,17,5,15,5,19502,94721,16317,78302
107,2021-12-13 10:26:04+00:00,-2.9,-3.4,0,97,753.5,0,0,0,17,5,15,5,19502,94721,16317,78302
108,2021-12-13 10:26:20+00:00,-2.9,-3.3,-2.9,97,753.5,0,0,0,16,5,14,5,19360,94556,16195,78155
109,2021-12-13 10:26:34+00:00,-2.9,-3.3,-2.9,97,753.5,0,0,0,16,5,14,5,19360,94556,16195,78155
110,2021-12-13 10:26:49+00:00,-2.9,-3.3,-2.9,97,753.5,0,0,0,16,5,14,5,19360,94556,16195,78155
111,2021-12-13 10:27:04+00:00,-2.9,-3.3,-2.9,97,753.6,0,0,0,16,5,14,5,19360,94556,16195,78155
112,2021-12-13 10:27:20+00:00,-2.9,-3.3,-2.9,97,753.6,0,0,0,15,5,13,5,19211,94390,16070,78009
113,2021-12-13 10:27:34+00:00,-2.9,-3.3,-2.9,97,753.6,0,0,0,15,5,13,5,19211,94390,16070,78009
114,2021-12-13 10:27:49+00:00,-2.9,-3.3,-2.9,97,753.6,0,0,0,15,5,13,5,19211,94390,16070,78009
115,2021-12-13 10:28:04+00:00,-2.9,-3.3,-2.9,97,753.5,0,0,0,15,5,13,5,19211,94390,16070,78009
116,2021-12-13 10:28:20+00:00,-2.9,-3.3,-2.9,97,753.5,0,0,0,14,5,13,5,19060,94221,15940,77862
117,2021-12-13 10:28:34+00:00,-2.9,-3.3,-2.9,97,753.5,0,0,0,14,5,13,5,19060,94221,15940,77862
118,2021-12-13 10:28:49+00:00,-2.9,-3.3,-2.9,97,753.5,0,0,0,14,5,13,5,19060,94221,15940,77862
119,2021-12-13 10:29:04+00:00,-2.9,-3.3,-2.9,97,753.6,0,0,0,14,5,13,5,19060,94221,15940,77862
120,2021-12-13 10:29:20+00:00,-2.9,-3.4,-2.9,97,753.6,0,0,0,14,5,12,4,18888,94044,15793,77708
121,2021-12-13 10:29:34+00:00,-2.9,-3.4,-2.9,97,753.6,0,0,0,14,5,12,4,18888,94044,15793,77708
122,2021-12-13 10:29:49+00:00,-2.9,-3.4,-2.9,97,753.6,0,0,0,14,5,12,4,18888,94044,15793,77708
123,2021-12-13 10:30:04+00:00,-2.9,-3.4,-2.9,97,753.5,0,0,0,14,5,12,4,18888,94044,15793,77708
124,2021-12-13 10:30:20+00:00,-2.9,-3.4,-2.9,97,753.5,0,0,0,13,5,12,4,18703,93863,15635,77548
125,2021-12-13 10:30:34+00:00,-2.9,-3.4,-2.9,97,753.5,0,0,0,13,5,12,4,18703,93863,15635,77548
126,2021-12-13 10:30:49+00:00,-2.9,-3.4,-2.9,97,753.5,0,0,0,13,5,12,4,18703,93863,15635,77548
127,2021-12-13 10:31:04+00:00,-2.9,-3.4,-2.9,96,753.5,0,0,0,13,5,12,4,18703,93863,15635,77548
128,2021-12-13 10:31:20+00:00,-2.9,-3.4,-2.9,96,753.5,0,0,0,13,5,12,4,18498,93669,15461,77377
129,2021-12-13 10:37:34+00:00,-2.9,-3.4,-2.9,97,753.4,0,0,0,12,5,11,4,17213,92304,14369,76174
130,2021-12-13 10:37:49+00:00,-2.9,-3.4,-2.9,97,753.4,0,0,0,12,5,11,4,17213,92304,14369,76174
131,2021-12-13 10:38:04+00:00,-2.9,-3.4,-2.9,97,753.4,0,0,0,12,5,11,4,17213,92304,14369,76174
132,2021-12-13 10:38:34+00:00,-2.9,-3.3,-2.9,97,753.4,0,0,0,13,5,11,4,17001,92103,14190,75996
133,2021-12-13 10:42:04+00:00,-2.9,-3.4,-2.9,97,753.5,0,0,0,12,5,11,4,16401,91627,13688,75577
134,2021-12-13 10:42:20+00:00,-2.9,-3.4,-2.9,97,753.5,0,0,0,12,5,11,4,16221,91507,13537,75471
135,2021-12-13 10:42:34+00:00,-2.9,-3.4,-2.9,97,753.5,0,0,0,12,5,11,4,16221,91507,13537,75471
136,2021-12-13 10:42:49+00:00,-2.9,-3.4,-2.9,97,753.5,0,0,0,12,5,11,4,16221,91507,13537,75471
137,2021-12-13 10:43:04+00:00,-2.9,-3.4,-2.9,97,753.6,0,0,0,12,5,11,4,16221,91507,13537,75471
138,2021-12-13 10:43:20+00:00,-2.9,-3.4,-2.9,97,753.6,0,0,0,13,5,12,4,16044,91397,13387,75374
139,2021-12-13 10:43:34+00:00,-2.9,-3.4,-2.9,97,753.6,0,0,0,13,5,12,4,16044,91397,13387,75374
140,2021-12-13 11:48:05+00:00,-2.7,-3.2,-3.7,97,753.3,0,0,0,22,5,19,4,15177,85025,12586,69476
141,2021-12-13 11:48:20+00:00,-2.7,-3.1,-2.7,97,753.3,0,0,0,23,5,20,4,15276,85165,12663,69585
142,2021-12-13 11:48:34+00:00,-2.7,-3.1,-2.7,97,753.3,0,0,0,23,5,20,4,15276,85165,12663,69585
143,2021-12-13 11:48:49+00:00,-2.7,-3.1,-2.7,97,753.3,0,0,0,23,5,20,4,15276,85165,12663,69585
144,2021-12-13 11:49:05+00:00,-2.7,-3.1,-2.7,97,753.3,0,0,0,23,5,20,4,15276,85165,12663,69585
145,2021-12-13 11:49:20+00:00,-2.7,-3.2,-2.7,97,753.3,0,0,0,23,5,20,4,15383,85317,12745,69699
146,2021-12-13 11:49:34+00:00,-2.7,-3.2,-2.7,97,753.3,0,0,0,23,5,20,4,15383,85317,12745,69699
147,2021-12-13 11:49:49+00:00,-2.7,-3.2,-2.7,97,753.3,0,0,0,23,5,20,4,15383,85317,12745,69699
148,2021-12-13 11:50:05+00:00,-2.7,-3.2,-2.7,97,753.3,0,0,0,23,5,20,4,15383,85317,12745,69699
149,2021-12-13 11:50:20+00:00,-2.7,-3.2,-2.7,97,753.3,0,0,0,23,5,20,4,15485,85461,12824,69809
150,2021-12-13 11:50:34+00:00,-2.7,-3.2,-2.7,97,753.3,0,0,0,23,5,20,4,15485,85461,12824,69809
151,2021-12-13 11:50:49+00:00,-2.7,-3.2,-2.7,97,753.3,0,0,0,23,5,20,4,15485,85461,12824,69809
152,2021-12-13 11:51:05+00:00,-2.6,-3.2,-2.7,97,753.3,0,0,0,23,5,20,4,15485,85461,12824,69809
153,2021-12-13 11:51:20+00:00,-2.6,-3.1,-5.4,97,753.3,0,0,0,22,5,20,4,15584,85597,12905,69915
154,2021-12-13 11:51:34+00:00,-2.6,-3.1,-5.4,97,753.3,0,0,0,22,5,20,4,15584,85597,12905,69915
155,2021-12-13 11:51:49+00:00,-2.6,-3.1,-5.4,97,753.3,0,0,0,22,5,20,4,15584,85597,12905,69915
156,2021-12-13 11:52:05+00:00,-2.7,-3.1,-5.4,96,753.3,0,0,0,22,5,20,4,15584,85597,12905,69915
157,2021-12-13 11:52:20+00:00,-2.7,-3.2,-2.7,96,753.3,0,0,0,23,5,20,4,15690,85741,12990,70027
158,2021-12-13 11:52:34+00:00,-2.7,-3.2,-2.7,96,753.3,0,0,0,23,5,20,4,15690,85741,12990,70027
159,2021-12-13 11:52:49+00:00,-2.7,-3.2,-2.7,96,753.3,0,0,0,23,5,20,4,15690,85741,12990,70027
160,2021-12-13 11:53:05+00:00,-2.7,-3.2,-2.7,96,753.3,0,0,0,23,5,20,4,15690,85741,12990,70027
161,2021-12-13 11:53:20+00:00,-2.7,-3.2,-2.7,96,753.3,0,0,0,23,5,20,4,15800,85882,13080,70135
162,2021-12-13 11:53:34+00:00,-2.7,-3.2,-2.7,96,753.3,0,0,0,23,5,20,4,15800,85882,13080,70135
163,2021-12-13 11:53:49+00:00,-2.7,-3.2,-2.7,96,753.3,0,0,0,23,5,20,4,15800,85882,13080,70135
164,2021-12-13 11:54:05+00:00,-2.7,-3.2,-2.7,96,753.3,0,0,0,23,5,20,4,15800,85882,13080,70135
165,2021-12-13 11:54:20+00:00,-2.7,-3.2,-2.7,96,753.3,0,0,0,23,5,20,4,15914,86016,13171,70238
166,2021-12-13 11:54:34+00:00,-2.7,-3.2,-2.7,96,753.3,0,0,0,23,5,20,4,15914,86016,13171,70238
167,2021-12-13 11:54:49+00:00,-2.7,-3.2,-2.7,96,753.3,0,0,0,23,5,20,4,15914,86016,13171,70238
