id,date,TA,DP,WC,RH,PA,PR,PR1H,PR24H,SR_1M,SR_1D,SR_45_1M,SR_45_1D,SD_1H,SD_1D,SD_45_1H,SD_45_1D
495,2021-12-13 13:39:35+00:00,-2,-2.6,-2,95,753.6,0,0,0.1,0,5,-1,4,302,85294,9,69155
496,2021-12-13 13:39:50+00:00,-2,-2.6,-2,95,753.6,0,0,0.1,0,5,-1,4,302,85294,9,69155
497,2021-12-13 13:40:05+00:00,-2,-2.6,-2,96,753.6,0,0,0.1,0,5,-1,4,302,85294,9,69155
498,2021-12-13 13:40:21+00:00,-2,-2.6,-2,96,753.6,0,0,0.1,0,5,-1,4,266,85287,-21,69145
499,2021-12-13 13:40:35+00:00,-2,-2.6,-2,96,753.6,0,0,0.1,0,5,-1,4,266,85287,-21,69145
500,2021-12-13 13:40:50+00:00,-2,-2.6,-2,96,753.6,0,0,0.1,0,5,-1,4,266,85287,-21,69145
501,2021-12-13 13:41:05+00:00,-2,-2.6,-2,96,753.6,0,0,0.1,0,5,-1,4,266,85287,-21,69145
502,2021-12-13 13:41:21+00:00,-2,-2.6,-2,96,753.6,0,0,0.1,0,5,-1,4,235,85280,-48,69137
503,2021-12-13 13:41:35+00:00,-2,-2.6,-2,96,753.6,0,0,0.1,0,5,-1,4,235,85280,-48,69137
504,2021-12-13 13:41:50+00:00,-2,-2.6,-2,96,753.6,0,0,0.1,0,5,-1,4,235,85280,-48,69137
505,2021-12-13 13:42:05+00:00,-1.9,-2.6,-2,96,753.5,0,0,0.1,0,5,-1,4,235,85280,-48,69137
506,2021-12-13 13:42:21+00:00,-1.9,-2.4,-1.9,96,753.5,0,0,0.1,0,5,-1,4,204,85273,-74,69128
507,2021-12-13 13:42:35+00:00,-1.9,-2.4,-1.9,96,753.5,0,0,0.1,0,5,-1,4,204,85273,-74,69128
508,2021-12-13 13:42:50+00:00,-1.9,-2.4,-1.9,96,753.5,0,0,0.1,0,5,-1,4,204,85273,-74,69128
509,2021-12-13 13:43:05+00:00,-1.9,-2.4,-1.9,96,753.5,0,0,0.1,0,5,-1,4,204,85273,-74,69128
510,2021-12-13 13:43:50+00:00,-1.9,-2.5,-1.9,96,753.5,0,0,0.1,0,5,-1,4,177,85266,-98,69120
511,2021-12-13 13:44:05+00:00,-1.9,-2.5,-1.9,96,753.5,0,0,0.1,0,5,-1,4,177,85266,-98,69120
512,2021-12-13 13:44:21+00:00,-1.9,-2.5,-1.9,96,753.5,0,0,0.1,0,5,-1,4,151,85260,-121,69112
513,2021-12-13 13:44:35+00:00,-1.9,-2.5,-1.9,96,753.5,0,0,0.1,0,5,-1,4,151,85260,-121,69112
514,2021-12-13 13:44:50+00:00,-1.9,-2.5,-1.9,96,753.5,0,0,0.1,0,5,-1,4,151,85260,-121,69112
515,2021-12-13 13:45:05+00:00,-1.9,-2.5,-1.9,95,753.5,0,0,0.1,0,5,-1,4,151,85260,-121,69112
516,2021-12-13 13:45:21+00:00,-1.9,-2.7,-1.9,95,753.5,0,0,0.1,0,5,-1,4,126,85254,-142,69105
517,2021-12-13 13:45:35+00:00,-1.9,-2.7,-1.9,95,753.5,0,0,0.1,0,5,-1,4,126,85254,-142,69105
518,2021-12-13 13:45:50+00:00,-1.9,-2.7,-1.9,95,753.5,0,0,0.1,0,5,-1,4,126,85254,-142,69105
519,2021-12-13 13:46:05+00:00,-1.8,-2.7,-1.9,94,753.4,0,0,0.1,0,5,-1,4,126,85254,-142,69105
520,2021-12-13 13:46:21+00:00,-1.8,-2.6,-1.8,94,753.4,0,0,0.1,0,5,-1,4,102,85247,-163,69097
521,2021-12-13 13:46:35+00:00,-1.8,-2.6,-1.8,94,753.4,0,0,0.1,0,5,-1,4,102,85247,-163,69097
522,2021-12-13 13:46:50+00:00,-1.8,-2.6,-1.8,94,753.4,0,0,0.1,0,5,-1,4,102,85247,-163,69097
523,2021-12-13 13:47:05+00:00,-1.9,-2.6,-1.8,95,753.4,0,0,0.1,0,5,-1,4,102,85247,-163,69097
524,2021-12-13 13:47:21+00:00,-1.9,-2.7,-1.9,95,753.4,0,0,0.1,0,5,-1,4,77,85239,-183,69088
525,2021-12-13 13:47:35+00:00,-1.9,-2.7,-1.9,95,753.4,0,0,0.1,0,5,-1,4,77,85239,-183,69088
526,2021-12-13 13:47:50+00:00,-1.9,-2.7,-1.9,95,753.4,0,0,0.1,0,5,-1,4,77,85239,-183,69088
527,2021-12-13 13:48:05+00:00,-1.9,-2.7,-1.9,95,753.4,0,0,0.1,0,5,-1,4,77,85239,-183,69088
528,2021-12-13 13:48:21+00:00,-1.9,-2.7,-1.9,95,753.4,0,0,0.1,0,5,-1,4,54,85231,-204,69079
529,2021-12-13 13:48:35+00:00,-1.9,-2.7,-1.9,95,753.4,0,0,0.1,0,5,-1,4,54,85231,-204,69079
530,2021-12-13 13:48:50+00:00,-1.9,-2.7,-1.9,95,753.4,0,0,0.1,0,5,-1,4,54,85231,-204,69079
531,2021-12-13 13:49:05+00:00,-1.9,-2.7,-1.9,95,753.4,0,0,0.1,0,5,-1,4,54,85231,-204,69079
532,2021-12-13 13:49:21+00:00,-1.9,-2.6,-1.9,95,753.4,0,0,0.1,0,5,-1,4,32,85223,-223,69069
533,2021-12-13 13:49:35+00:00,-1.9,-2.6,-1.9,95,753.4,0,0,0.1,0,5,-1,4,32,85223,-223,69069
534,2021-12-13 13:49:50+00:00,-1.9,-2.6,-1.9,95,753.4,0,0,0.1,0,5,-1,4,32,85223,-223,69069
535,2021-12-13 13:50:05+00:00,-1.9,-2.6,-1.9,95,753.4,0,0,0.1,0,5,-1,4,32,85223,-223,69069
536,2021-12-13 13:50:21+00:00,-1.9,-2.5,-1.9,95,753.4,0,0,0.1,0,5,-1,4,11,85215,-241,69060
537,2021-12-13 13:50:35+00:00,-1.9,-2.5,-1.9,95,753.4,0,0,0.1,0,5,-1,4,11,85215,-241,69060
538,2021-12-13 13:50:50+00:00,-1.9,-2.5,-1.9,95,753.4,0,0,0.1,0,5,-1,4,11,85215,-241,69060
539,2021-12-13 13:51:05+00:00,-1.9,-2.5,-1.9,96,753.4,0,0,0.1,0,5,-1,4,11,85215,-241,69060
540,2021-12-13 13:51:21+00:00,-1.9,-2.5,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-9,85207,-258,69052
541,2021-12-13 13:51:35+00:00,-1.9,-2.5,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-9,85207,-258,69052
542,2021-12-13 13:51:50+00:00,-1.9,-2.5,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-9,85207,-258,69052
543,2021-12-13 13:52:05+00:00,-1.9,-2.5,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-9,85207,-258,69052
544,2021-12-13 13:52:21+00:00,-1.9,-2.5,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-29,85199,-275,69044
545,2021-12-13 13:52:35+00:00,-1.9,-2.5,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-29,85199,-275,69044
546,2021-12-13 13:52:50+00:00,-1.9,-2.5,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-29,85199,-275,69044
547,2021-12-13 13:53:05+00:00,-1.9,-2.5,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-29,85199,-275,69044
548,2021-12-13 13:53:21+00:00,-1.9,-2.5,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-47,85191,-290,69035
549,2021-12-13 13:53:35+00:00,-1.9,-2.5,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-47,85191,-290,69035
550,2021-12-13 13:53:50+00:00,-1.9,-2.5,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-47,85191,-290,69035
551,2021-12-13 13:54:05+00:00,-1.9,-2.5,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-47,85191,-290,69035
552,2021-12-13 13:54:21+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-64,85182,-303,69026
553,2021-12-13 13:54:35+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-64,85182,-303,69026
554,2021-12-13 13:54:50+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-64,85182,-303,69026
555,2021-12-13 13:55:05+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-64,85182,-303,69026
556,2021-12-13 13:55:21+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-78,85175,-315,69017
557,2021-12-13 13:55:35+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-78,85175,-315,69017
558,2021-12-13 13:55:50+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-78,85175,-315,69017
559,2021-12-13 13:56:05+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-78,85175,-315,69017
560,2021-12-13 13:56:21+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-90,85167,-325,69008
561,2021-12-13 13:56:35+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-90,85167,-325,69008
562,2021-12-13 13:56:50+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-90,85167,-325,69008
563,2021-12-13 13:57:05+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-90,85167,-325,69008
564,2021-12-13 13:57:21+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-101,85160,-333,68999
565,2021-12-13 13:57:35+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-101,85160,-333,68999
566,2021-12-13 13:57:50+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-101,85160,-333,68999
567,2021-12-13 13:58:05+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-101,85160,-333,68999
568,2021-12-13 13:58:21+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-112,85152,-342,68989
569,2021-12-13 13:58:35+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-112,85152,-342,68989
570,2021-12-13 13:58:50+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-112,85152,-342,68989
571,2021-12-13 13:59:05+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-112,85152,-342,68989
572,2021-12-13 13:59:21+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-122,85144,-350,68979
573,2021-12-13 13:59:35+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-122,85144,-350,68979
574,2021-12-13 13:59:50+00:00,-1.9,-2.4,-1.9,96,753.4,0,0,0.1,0,5,-1,4,-122,85144,-350,68979
575,2021-12-13 14:00:05+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-122,85144,-350,68979
576,2021-12-13 14:00:21+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-131,85135,-358,68969
577,2021-12-13 14:00:35+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-131,85135,-358,68969
578,2021-12-13 14:00:50+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-131,85135,-358,68969
579,2021-12-13 14:01:05+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-131,85135,-358,68969
580,2021-12-13 14:01:21+00:00,-1.9,-2.3,-2.9,97,753.4,0,0,0.1,0,5,-1,4,-140,85126,-364,68961
581,2021-12-13 14:01:35+00:00,-1.9,-2.3,-2.9,97,753.4,0,0,0.1,0,5,-1,4,-140,85126,-364,68961
582,2021-12-13 14:01:50+00:00,-1.9,-2.3,-2.9,97,753.4,0,0,0.1,0,5,-1,4,-140,85126,-364,68961
583,2021-12-13 14:02:05+00:00,-1.9,-2.3,-2.9,97,753.4,0,0,0.1,0,5,-1,4,-140,85126,-364,68961
584,2021-12-13 14:02:21+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-146,85119,-369,68953
585,2021-12-13 14:02:35+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-146,85119,-369,68953
586,2021-12-13 14:02:50+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-146,85119,-369,68953
587,2021-12-13 14:03:05+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-146,85119,-369,68953
588,2021-12-13 14:03:21+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-152,85111,-373,68945
589,2021-12-13 14:03:35+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-152,85111,-373,68945
590,2021-12-13 14:03:50+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-152,85111,-373,68945
591,2021-12-13 14:04:05+00:00,-1.9,-2.4,-1.9,97,753.4,0,0,0.1,0,5,-1,4,-152,85111,-373,68945
592,2021-12-13 14:04:21+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-156,85105,-375,68938
593,2021-12-13 14:04:35+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-156,85105,-375,68938
594,2021-12-13 14:04:50+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-156,85105,-375,68938
595,2021-12-13 14:05:05+00:00,-1.9,-2.3,-1.9,97,753.3,0,0,0.1,0,5,0,4,-156,85105,-375,68938
596,2021-12-13 14:05:21+00:00,-1.9,-2.3,-1.9,97,753.3,0,0,0.1,0,5,0,4,-159,85099,-377,68931
597,2021-12-13 14:05:35+00:00,-1.9,-2.3,-1.9,97,753.3,0,0,0.1,0,5,0,4,-159,85099,-377,68931
598,2021-12-13 14:05:50+00:00,-1.9,-2.3,-1.9,97,753.3,0,0,0.1,0,5,0,4,-159,85099,-377,68931
599,2021-12-13 14:06:05+00:00,-1.9,-2.3,-1.9,97,753.3,0,0,0.1,0,5,0,4,-159,85099,-377,68931
600,2021-12-13 14:06:21+00:00,-1.9,-2.3,-2.1,97,753.3,0,0,0.1,0,5,0,4,-161,85093,-377,68926
601,2021-12-13 14:06:35+00:00,-1.9,-2.3,-2.1,97,753.3,0,0,0.1,0,5,0,4,-161,85093,-377,68926
602,2021-12-13 14:06:50+00:00,-1.9,-2.3,-2.1,97,753.3,0,0,0.1,0,5,0,4,-161,85093,-377,68926
603,2021-12-13 14:07:05+00:00,-1.9,-2.3,-2.1,97,753.3,0,0,0.1,0,5,0,4,-161,85093,-377,68926
604,2021-12-13 14:07:21+00:00,-1.9,-2.3,-1.9,97,753.3,0,0,0.1,0,5,0,4,-163,85088,-378,68919
605,2021-12-13 14:07:35+00:00,-1.9,-2.3,-1.9,97,753.3,0,0,0.1,0,5,0,4,-163,85088,-378,68919
606,2021-12-13 14:07:50+00:00,-1.9,-2.3,-1.9,97,753.3,0,0,0.1,0,5,0,4,-163,85088,-378,68919
607,2021-12-13 14:08:05+00:00,-1.9,-2.3,-1.9,97,753.3,0,0,0.1,0,5,0,4,-163,85088,-378,68919
608,2021-12-13 14:08:21+00:00,-1.9,-2.3,-1.9,97,753.3,0,0,0.1,0,5,0,4,-165,85084,-378,68915
609,2021-12-13 14:08:35+00:00,-1.9,-2.3,-1.9,97,753.3,0,0,0.1,0,5,0,4,-165,85084,-378,68915
610,2021-12-13 14:08:50+00:00,-1.9,-2.3,-1.9,97,753.3,0,0,0.1,0,5,0,4,-165,85084,-378,68915
611,2021-12-13 14:09:05+00:00,-1.8,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-165,85084,-378,68915
612,2021-12-13 14:09:21+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-166,85079,-378,68911
613,2021-12-13 14:09:35+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-166,85079,-378,68911
614,2021-12-13 14:09:50+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-166,85079,-378,68911
615,2021-12-13 14:10:05+00:00,-1.9,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-166,85079,-378,68911
616,2021-12-13 14:10:21+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-166,85074,-377,68906
617,2021-12-13 14:10:35+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-166,85074,-377,68906
618,2021-12-13 14:10:50+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-166,85074,-377,68906
619,2021-12-13 14:11:05+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-166,85074,-377,68906
620,2021-12-13 14:11:21+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-167,85069,-376,68901
621,2021-12-13 14:11:35+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-167,85069,-376,68901
622,2021-12-13 14:11:50+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-167,85069,-376,68901
623,2021-12-13 14:12:05+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-167,85069,-376,68901
624,2021-12-13 14:12:21+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-167,85064,-375,68897
625,2021-12-13 14:12:35+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-167,85064,-375,68897
626,2021-12-13 14:12:50+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-167,85064,-375,68897
627,2021-12-13 14:13:05+00:00,-1.8,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-167,85064,-375,68897
628,2021-12-13 14:13:21+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-169,85059,-376,68892
629,2021-12-13 14:13:35+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-169,85059,-376,68892
630,2021-12-13 14:13:50+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-169,85059,-376,68892
631,2021-12-13 14:14:05+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-169,85059,-376,68892
632,2021-12-13 14:14:21+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-170,85054,-376,68887
633,2021-12-13 14:14:35+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-170,85054,-376,68887
634,2021-12-13 14:14:50+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-170,85054,-376,68887
635,2021-12-13 14:15:05+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-170,85054,-376,68887
636,2021-12-13 14:15:21+00:00,-1.8,-2.2,-2,97,753.4,0,0,0.1,0,5,0,4,-171,85049,-375,68882
637,2021-12-13 14:15:35+00:00,-1.8,-2.2,-2,97,753.4,0,0,0.1,0,5,0,4,-171,85049,-375,68882
638,2021-12-13 14:15:50+00:00,-1.8,-2.2,-2,97,753.4,0,0,0.1,0,5,0,4,-171,85049,-375,68882
639,2021-12-13 14:16:05+00:00,-1.8,-2.2,-2,97,753.4,0,0,0.1,0,5,0,4,-171,85049,-375,68882
640,2021-12-13 14:16:21+00:00,-1.8,-2.3,-1.8,97,753.4,0,0,0.1,0,5,0,4,-172,85044,-376,68876
641,2021-12-13 14:16:35+00:00,-1.8,-2.3,-1.8,97,753.4,0,0,0.1,0,5,0,4,-172,85044,-376,68876
642,2021-12-13 14:16:50+00:00,-1.8,-2.3,-1.8,97,753.4,0,0,0.1,0,5,0,4,-172,85044,-376,68876
643,2021-12-13 14:17:05+00:00,-1.9,-2.3,-1.8,97,753.4,0,0,0.1,0,5,0,4,-172,85044,-376,68876
644,2021-12-13 14:17:21+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-174,85038,-377,68871
645,2021-12-13 14:17:35+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-174,85038,-377,68871
646,2021-12-13 14:17:50+00:00,-1.9,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-174,85038,-377,68871
647,2021-12-13 14:18:05+00:00,-1.8,-2.3,-1.9,97,753.4,0,0,0.1,0,5,0,4,-174,85038,-377,68871
648,2021-12-13 14:18:21+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-175,85033,-377,68865
649,2021-12-13 14:18:35+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-175,85033,-377,68865
650,2021-12-13 14:18:50+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-175,85033,-377,68865
651,2021-12-13 14:19:05+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-175,85033,-377,68865
652,2021-12-13 14:19:21+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-176,85028,-377,68860
653,2021-12-13 14:19:35+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-176,85028,-377,68860
654,2021-12-13 14:19:50+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-176,85028,-377,68860
655,2021-12-13 14:20:05+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-176,85028,-377,68860
656,2021-12-13 14:20:21+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-178,85022,-378,68854
657,2021-12-13 14:20:35+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-178,85022,-378,68854
658,2021-12-13 14:20:50+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-178,85022,-378,68854
659,2021-12-13 14:21:05+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-178,85022,-378,68854
660,2021-12-13 14:21:21+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-179,85016,-379,68848
661,2021-12-13 14:21:35+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-179,85016,-379,68848
662,2021-12-13 14:21:50+00:00,-1.8,-2.2,-1.8,97,753.4,0,0,0.1,0,5,0,4,-179,85016,-379,68848
